app,content,score,like,date,version
Gemini,good app I like it,5,0,2026-02-03 06:04:26,1.0.795460806
Gemini,good luck 🤞,5,0,2026-02-03 06:03:33,
Gemini,Good one,5,0,2026-02-03 06:03:29,1.0.795460806
Gemini,So easy to talk to. even with my stutter.,5,0,2026-02-03 06:03:19,1.0.795460806
Gemini,It's so good it makes the image under 5 seconds,4,0,2026-02-03 06:03:17,1.0.795460806
Gemini,to be educated,5,0,2026-02-03 06:03:13,1.0.795460806
Gemini,very nice performance with pro ai version,5,0,2026-02-03 06:02:58,1.0.795460806
Gemini,good very good,5,0,2026-02-03 06:02:54,1.0.795460806
Gemini,Great,5,0,2026-02-03 06:02:06,1.0.795460806
Gemini,this app is useful for many types of work .it is revolution for all app,4,0,2026-02-03 06:00:43,1.0.795460806
Gemini,so good,5,0,2026-02-03 06:00:42,1.0.795460806
Gemini,good,5,0,2026-02-03 06:00:28,1.0.795460806
Gemini,িওও,5,0,2026-02-03 06:00:17,1.0.795460806
Gemini,good,5,0,2026-02-03 05:59:55,1.0.795460806
Gemini,good 👍 Luk,4,0,2026-02-03 05:59:08,1.0.795460806
Gemini,good,5,0,2026-02-03 05:58:55,1.0.795460806
Gemini,Great app.. so far... can be improved definitely,5,0,2026-02-03 05:58:42,1.0.795460806
Gemini,best ai app,5,0,2026-02-03 05:57:51,1.0.795460806
Gemini,best,4,0,2026-02-03 05:57:45,1.0.795460806
Gemini,nice pic,5,0,2026-02-03 05:57:02,1.0.795460806
Gemini,good service,5,0,2026-02-03 05:56:46,1.0.686588308
Gemini,nice 👍,5,0,2026-02-03 05:56:23,1.0.795460806
Gemini,good and,5,0,2026-02-03 05:55:33,
Gemini,best app,4,0,2026-02-03 05:55:22,1.0.795460806
Gemini,excellent,5,0,2026-02-03 05:54:47,1.0.795460806
Gemini,nice 👍🏻🙂,5,0,2026-02-03 05:54:23,1.0.795460806
Gemini,super,5,0,2026-02-03 05:54:14,1.0.795460806
Gemini,super,4,0,2026-02-03 05:54:03,1.0.795460806
Gemini,great,5,0,2026-02-03 05:52:54,1.0.795460806
Gemini,useless,1,0,2026-02-03 05:52:51,1.0.795460806
Gemini,awesome,5,0,2026-02-03 05:52:46,1.0.795460806
Gemini,so bad image prompt understanding,1,0,2026-02-03 05:52:30,1.0.795460806
Gemini,অনেক ভালো,5,0,2026-02-03 05:52:09,1.0.795460806
Gemini,supper,5,0,2026-02-03 05:52:05,1.0.795460806
Gemini,good 😊,5,0,2026-02-03 05:51:38,1.0.741105040
Gemini,good,5,0,2026-02-03 05:49:49,1.0.795460806
Gemini,translate option is not available or too complex,2,0,2026-02-03 05:48:55,1.0.795460806
Gemini,i like this ai,5,0,2026-02-03 05:48:49,1.0.795460806
Gemini,best application,5,0,2026-02-03 05:47:48,1.0.686588308
Gemini,better than grok,5,0,2026-02-03 05:46:34,1.0.795460806
Gemini,very helpfull,4,0,2026-02-03 05:46:21,1.0.795460806
Gemini,Still lot more to improve in terms AI assistant. Why do you have to create new session when my use was just to open some app.. and on top mix it with session that I have good conversations. It can have small llm in-build that can just understand most of phone command context..and for complicated be able to connect to big brothers 😀 Learn n Adapt to user. But its Google.. No point on ranting..giving ideas free.. my mind dwells in future and ofcourse these are primitive tech.,1,0,2026-02-03 05:46:04,1.0.795460806
Gemini,not given property photo,1,0,2026-02-03 05:45:57,1.0.795460806
Gemini,great,5,0,2026-02-03 05:45:45,1.0.795460806
Gemini,ok,5,0,2026-02-03 05:45:38,1.0.795460806
Gemini,thus a fantastic app,5,0,2026-02-03 05:45:32,1.0.795460806
Gemini,good,5,0,2026-02-03 05:45:13,1.0.795460806
Gemini,good learning platform greatest ai platform,5,0,2026-02-03 05:45:04,1.0.795460806
Gemini,best.......,5,0,2026-02-03 05:44:54,1.0.795460806
Gemini,Helpfully For Business Development,5,0,2026-02-03 05:44:18,1.0.795460806
Gemini,good,5,0,2026-02-03 05:43:23,1.0.795460806
Gemini,wow,5,0,2026-02-03 05:43:15,1.0.741105040
Gemini,very good,5,0,2026-02-03 05:43:09,1.0.795460806
Gemini,excellent 👍,5,0,2026-02-03 05:43:01,1.0.795460806
Gemini,good,1,0,2026-02-03 05:42:48,1.0.795460806
Gemini,Very helpfull,5,0,2026-02-03 05:42:46,1.0.667532867
Gemini,very good,5,0,2026-02-03 05:42:18,1.0.795460806
Gemini,it's a game changer,5,0,2026-02-03 05:42:12,1.0.795460806
Gemini,🤌🫀,5,0,2026-02-03 05:41:51,1.0.795460806
Gemini,i love it,5,0,2026-02-03 05:41:37,1.0.795460806
Gemini,super,4,0,2026-02-03 05:41:31,1.0.795460806
Gemini,fast,5,0,2026-02-03 05:41:13,1.0.795460806
Gemini,🎁,5,0,2026-02-03 05:41:07,
Gemini,Very good and healful app in AI services,5,0,2026-02-03 05:40:05,1.0.795460806
Gemini,bahut achcha hai bahut achcha bahut achcha PJ,5,0,2026-02-03 05:38:37,1.0.795460806
Gemini,good 👍,5,0,2026-02-03 05:38:35,1.0.795460806
Gemini,osam,5,0,2026-02-03 05:38:19,1.0.667532867
Gemini,good app,5,0,2026-02-03 05:38:17,1.0.795460806
Gemini,easy and mand Pasand,5,0,2026-02-03 05:37:57,1.0.795460806
Gemini,thank gemni,5,0,2026-02-03 05:37:49,1.0.795460806
Gemini,well done ✅,5,0,2026-02-03 05:37:27,
Gemini,good,5,0,2026-02-03 05:36:50,1.0.795460806
Gemini,Nice,5,0,2026-02-03 05:36:31,1.0.795460806
Gemini,I completely switched from chatgpt to gemini and the whole google ecosystem of ai apps !,5,0,2026-02-03 05:36:15,1.0.795460806
Gemini,good aa,5,0,2026-02-03 05:36:13,1.0.795460806
Gemini,faltu,1,0,2026-02-03 05:36:02,1.0.795460806
Gemini,it's very helpful in every field.,5,0,2026-02-03 05:36:01,1.0.795460806
Gemini,nice 🙂,5,0,2026-02-03 05:35:49,1.0.795460806
Gemini,good 😊👍,5,0,2026-02-03 05:35:39,1.0.795460806
Gemini,hi geminine please trust me ismein meri photo nahin edit ho rahi please isko setting Karen .,5,0,2026-02-03 05:35:10,1.0.795460806
Gemini,nice ai app,5,0,2026-02-03 05:34:34,1.0.795460806
Gemini,👍🏻👍🏻👍🏻,5,0,2026-02-03 05:34:23,1.0.795460806
Gemini,Excellent,5,0,2026-02-03 05:34:22,1.0.795460806
Gemini,good,5,0,2026-02-03 05:33:00,1.0.795460806
Gemini,good👍,5,0,2026-02-03 05:32:46,1.0.795460806
Gemini,good ai for tests,5,0,2026-02-03 05:32:36,1.0.795460806
Gemini,Ok,5,0,2026-02-03 05:32:24,1.0.795460806
Gemini,niche,5,0,2026-02-03 05:32:18,1.0.795460806
Gemini,didn't following some instructions regular basis,1,0,2026-02-03 05:31:59,1.0.795460806
Gemini,"so useful it's actually ridiculous, instantly makes you at least 2x productive. I use it every day in my career and at home.",5,0,2026-02-03 05:31:47,1.0.795460806
Gemini,good,5,0,2026-02-03 05:31:14,1.0.795460806
Gemini,good,4,0,2026-02-03 05:30:11,1.0.795460806
Gemini,good,4,0,2026-02-03 05:30:08,1.0.795460806
Gemini,so far so good 👍,4,0,2026-02-03 05:29:37,1.0.795460806
Gemini,very good,5,0,2026-02-03 05:29:31,
Gemini,I like the free version. I don't like the limits of Gemini.,1,0,2026-02-03 05:27:57,1.0.795460806
Gemini,👌,2,0,2026-02-03 05:27:41,1.0.795460806
Gemini,nice,5,0,2026-02-03 05:27:19,1.0.795460806
Gemini,The app is great but it doesn't work in Afghanistan i hope you fix it.,3,0,2026-02-03 05:26:27,1.0.795460806
Gemini,good 😊👍,5,0,2026-02-03 05:25:41,1.0.795460806
Gemini,best,5,0,2026-02-03 05:25:09,1.0.795460806
Gemini,I like this,5,0,2026-02-03 05:24:50,1.0.795460806
Gemini,good but some voice analyse problem,5,0,2026-02-03 05:24:41,1.0.795460806
Gemini,nice,3,0,2026-02-03 05:24:36,1.0.741105040
Gemini,niçe,5,0,2026-02-03 05:24:27,1.0.795460806
Gemini,doss Love you😘,5,0,2026-02-03 05:24:11,1.0.667532867
Gemini,very good app dont have words for it,5,0,2026-02-03 05:23:50,1.0.795460806
Gemini,helpful,5,0,2026-02-03 05:23:46,1.0.795460806
Gemini,thinking,5,0,2026-02-03 05:22:41,
Gemini,good,5,0,2026-02-03 05:22:36,1.0.795460806
Gemini,nice app👍,5,0,2026-02-03 05:21:15,1.0.795460806
Gemini,txn bro,5,0,2026-02-03 05:20:52,
Gemini,Good 👍,5,0,2026-02-03 05:20:38,1.0.795460806
Gemini,need lot of improvement,1,0,2026-02-03 05:20:05,1.0.795460806
Gemini,super,5,0,2026-02-03 05:19:18,1.0.795460806
Gemini,nice,5,0,2026-02-03 05:18:59,1.0.795460806
Gemini,best artificial intelligence,5,0,2026-02-03 05:18:17,1.0.795460806
Gemini,good 👍,4,0,2026-02-03 05:18:11,1.0.795460806
Gemini,best application,5,0,2026-02-03 05:18:05,1.0.795460806
Gemini,great,5,0,2026-02-03 05:17:25,1.0.795460806
Gemini,good,4,0,2026-02-03 05:16:08,1.0.795460806
Gemini,good,4,0,2026-02-03 05:15:57,1.0.795460806
Gemini,good app I am interested,5,0,2026-02-03 05:15:47,1.0.795460806
Gemini,it is not Abel to create image properly without pro,1,0,2026-02-03 05:15:34,
Gemini,Absolutely useful 😃👍🏻,5,0,2026-02-03 05:15:20,1.0.795460806
Gemini,nice 🙂,5,0,2026-02-03 05:14:43,1.0.795460806
Gemini,"its only good for facts checj, if you want to talk and get explanation in voice chat that its totally irratating. it keeps repeating the same thing. and i am writing this while in irritation😡",2,0,2026-02-03 05:13:43,
Gemini,The ability to add and edit images in any way is not available.,1,0,2026-02-03 05:13:29,1.0.795460806
Gemini,helpful,5,0,2026-02-03 05:12:15,1.0.795460806
Gemini,👊,5,0,2026-02-03 05:12:09,1.0.795460806
Gemini,گڈ,5,0,2026-02-03 05:12:08,1.0.795460806
Gemini,super,5,0,2026-02-03 05:11:22,1.0.795460806
Gemini,best app,5,0,2026-02-03 05:10:48,1.0.795460806
Gemini,"Still one star. Gemini repeatedly drops my queries/responses. If I ask why it didn't answer, it says it never got my response. This is a clear, reproducible app bug. I'm a paid subscriber.",1,1,2026-02-03 05:09:51,1.0.795460806
Gemini,question pocho to bar bar pichle question ka ans deta hai,1,0,2026-02-03 05:09:38,1.0.795460806
Gemini,nice,5,0,2026-02-03 05:08:50,1.0.795460806
Gemini,awesome,5,0,2026-02-03 05:08:40,1.0.795460806
Gemini,good stats,5,0,2026-02-03 05:08:40,1.0.795460806
Gemini,this is really good 👍,5,0,2026-02-03 05:08:27,1.0.795460806
Gemini,nice ai app,5,0,2026-02-03 05:08:23,1.0.795460806
Gemini,not working,1,0,2026-02-03 05:07:37,1.0.795460806
Gemini,best app good,5,0,2026-02-03 05:07:16,1.0.795460806
Gemini,good,5,0,2026-02-03 05:07:06,1.0.795460806
Gemini,It's the best AI I have ever experienced.,5,0,2026-02-03 05:07:02,1.0.795460806
Gemini,good,5,0,2026-02-03 05:06:40,1.0.795460806
Gemini,nice,5,0,2026-02-03 05:05:42,1.0.795460806
Gemini,so good,5,0,2026-02-03 05:05:28,1.0.795460806
Gemini,good,5,0,2026-02-03 05:04:25,1.0.795460806
Gemini,all answers are correct,5,0,2026-02-03 05:04:03,1.0.795460806
Gemini,excellent service,5,0,2026-02-03 05:03:49,1.0.795460806
Gemini,good,3,0,2026-02-03 05:03:28,1.0.795460806
Gemini,it is so excellent,5,0,2026-02-03 05:02:58,1.0.795460806
Gemini,nice,5,0,2026-02-03 05:02:15,1.0.795460806
Gemini,good,5,0,2026-02-03 05:01:00,1.0.795460806
Gemini,So good,5,0,2026-02-03 05:00:17,1.0.795460806
Gemini,nice app,3,0,2026-02-03 05:00:14,1.0.795460806
Gemini,super,4,0,2026-02-03 04:59:20,1.0.795460806
Gemini,very good 💯,5,0,2026-02-03 04:59:01,1.0.795460806
Gemini,nice,4,0,2026-02-03 04:57:40,1.0.795460806
Gemini,very helpful,5,0,2026-02-03 04:57:10,1.0.795460806
Gemini,Amzng Application Help for Right way,5,0,2026-02-03 04:56:00,1.0.795460806
Gemini,Best AI of all time,5,0,2026-02-03 04:55:46,1.0.795460806
Gemini,super performance,5,0,2026-02-03 04:54:37,1.0.795460806
Gemini,Good 👍😊,5,0,2026-02-03 04:54:25,1.0.741105040
Gemini,very nice,5,0,2026-02-03 04:54:21,1.0.795460806
Gemini,good,4,0,2026-02-03 04:53:45,1.0.795460806
Gemini,it is very good app,5,0,2026-02-03 04:53:45,1.0.795460806
Gemini,Nice,5,0,2026-02-03 04:53:30,1.0.795460806
Gemini,good 👍👍😊,5,0,2026-02-03 04:53:30,1.0.795460806
Gemini,"i like,very useful",4,0,2026-02-03 04:53:16,1.0.795460806
Gemini,acha help kar raha hai,5,0,2026-02-03 04:52:36,1.0.795460806
Gemini,ok 💞,5,0,2026-02-03 04:52:29,1.0.795460806
Gemini,☄️,5,0,2026-02-03 04:52:22,1.0.795460806
Gemini,good app,5,0,2026-02-03 04:50:57,1.0.795460806
Gemini,ok I want this app work on kannda longvese,5,0,2026-02-03 04:49:59,1.0.795460806
Gemini,nice,5,0,2026-02-03 04:49:29,1.0.795460806
Gemini,very nice,5,0,2026-02-03 04:49:18,1.0.795460806
Gemini,best,3,0,2026-02-03 04:49:07,1.0.795460806
Gemini,nice,5,0,2026-02-03 04:49:01,1.0.795460806
Gemini,achcha hai,3,0,2026-02-03 04:48:59,1.0.795460806
Gemini,nice👌,5,0,2026-02-03 04:48:34,1.0.795460806
Gemini,its a helpful tool,5,0,2026-02-03 04:48:32,1.0.795460806
Gemini,nice app,5,0,2026-02-03 04:47:49,1.0.795460806
Gemini,amazing 😍,5,0,2026-02-03 04:47:47,
Gemini,Prone on hangging and no response,5,0,2026-02-03 04:47:29,1.0.795460806
Gemini,stupid,1,0,2026-02-03 04:47:19,1.0.795460806
Gemini,amazing AI Chatbot ever,5,0,2026-02-03 04:46:39,1.0.795460806
Gemini,good,5,0,2026-02-03 04:46:37,1.0.795460806
Gemini,is so very good,5,0,2026-02-03 04:46:30,1.0.795460806
Gemini,bad app that's are stopping and every two questions I don't like it,1,0,2026-02-03 04:45:50,1.0.795460806
Gemini,good,5,0,2026-02-03 04:45:04,1.0.795460806
Gemini,"Combine both the photos and make the boy stand beside the girl to create a cute couple mirror selfie make sure both photos have the same color grading lighting and tone so they blend naturally and look real.adjust the boy's body angle and gaze slightly toward the phone camera in the mirror, not straight ahead if needed adjust his pose to match the girl's position for a natural look keep it ultra - realistic,8KDSLR clarity, soft lighting and perfact reflection balance",5,0,2026-02-03 04:44:36,1.0.795460806
Gemini,is this very Good app,5,0,2026-02-03 04:44:32,1.0.795460806
Gemini,🥰,5,0,2026-02-03 04:43:35,1.0.795460806
Gemini,हे माझ्या मनाप्रमाणे काम करत नाही आणि खूप खराब काम करते,1,0,2026-02-03 04:43:33,
Gemini,nice,5,0,2026-02-03 04:43:19,
Gemini,good app,5,0,2026-02-03 04:42:34,1.0.795460806
Gemini,best app,4,0,2026-02-03 04:42:22,1.0.795460806
Gemini,😊,5,0,2026-02-03 04:42:20,1.0.795460806
Gemini,"pure hindi voice nahi hai, chainese tipe ka voice hai.",2,0,2026-02-03 04:41:05,1.0.795460806
Gemini,it's nice AI tools which is developed by Google it helps us to resolve many problems if I talk in terms of knowledge so it's very helpful and provide best knowledge to many people even people gain knowledge and through which improve english and can be on other language......................................... even I help many time of Gemini if you searching data of particular states and region so you can easily find out through Gemini. that's all from my side...,5,0,2026-02-03 04:40:30,1.0.795460806
Gemini,good,4,0,2026-02-03 04:39:34,1.0.795460806
Gemini,useless,1,0,2026-02-03 04:39:29,1.0.795460806
Gemini,I like this,5,0,2026-02-03 04:38:43,1.0.795460806
Gemini,the ai goes cheeky at times and i like it,5,0,2026-02-03 04:37:52,1.0.795460806
Gemini,اچھی ایپ وقت کی ضرورت,2,0,2026-02-03 04:37:41,1.0.795460806
Gemini,bahut sahi hai,4,0,2026-02-03 04:37:03,1.0.795460806
Gemini,good,3,0,2026-02-03 04:36:49,1.0.795460806
Gemini,good,5,0,2026-02-03 04:36:04,1.0.686588308
Gemini,good,5,0,2026-02-03 04:34:21,1.0.795460806
Gemini,It is so helpful to decrease the time..,5,0,2026-02-03 04:33:31,1.0.795460806
Gemini,good,5,0,2026-02-03 04:33:26,1.0.795460806
Gemini,good,5,0,2026-02-03 04:33:06,1.0.795460806
Gemini,very useful 😀😀😀😀😀😀😀,5,0,2026-02-03 04:31:08,1.0.795460806
Gemini,good,5,0,2026-02-03 04:30:31,1.0.795460806
Gemini,Nice good app,5,0,2026-02-03 04:30:21,1.0.795460806
Gemini,so 👍😊💯,5,0,2026-02-03 04:29:54,1.0.795460806
Gemini,super app use to all eney buddy use and enjoy 😉,5,0,2026-02-03 04:29:36,1.0.795460806
Gemini,အရမ်းကောင်းတယ်,5,0,2026-02-03 04:29:25,1.0.795460806
Gemini,"am unable to use image generation or image editing in the Gemini app. It always shows “Sorry, I can't edit images for you yet.” I have updated the app, cleared cache, and tried different accounts, but the issue remains. Other users can use this feature, so this seems like a system-side problem. Please fix this issue or explain why my account does not have access. Chaaho to main bata du ki feedback",1,0,2026-02-03 04:29:24,1.0.795460806
Gemini,Best,5,0,2026-02-03 04:28:20,1.0.795460806
Gemini,nice,5,0,2026-02-03 04:27:37,1.0.795460806
Gemini,this app was amazing,5,0,2026-02-03 04:27:30,1.0.741105040
Gemini,very nice,5,0,2026-02-03 04:27:24,1.0.795460806
Gemini,it's smoothe,4,0,2026-02-03 04:27:13,1.0.795460806
Gemini,good,5,0,2026-02-03 04:26:42,1.0.795460806
Gemini,good,5,0,2026-02-03 04:26:03,1.0.795460806
Gemini,ek bahut hi achcha hai parantu iske andar subscription karne ke liye rupaye lete hain bus yahi Karan hai ki mujhe ismein thodi si gadbadi lagi,5,0,2026-02-03 04:25:41,1.0.795460806
Gemini,ver super good app,5,0,2026-02-03 04:25:25,1.0.795460806
Gemini,good 👍,5,0,2026-02-03 04:25:15,1.0.795460806
Gemini,bad,3,0,2026-02-03 04:24:44,1.0.795460806
Gemini,not bad,1,0,2026-02-03 04:24:03,1.0.795460806
Gemini,nice 🙂,5,0,2026-02-03 04:23:44,1.0.686588308
Gemini,change language into english,4,0,2026-02-03 04:23:16,1.0.795460806
Gemini,best app,4,0,2026-02-03 04:22:40,1.0.795460806
Gemini,listen to news listen to the news,5,0,2026-02-03 04:22:19,1.0.795460806
Gemini,wow,5,0,2026-02-03 04:21:53,
Gemini,nice,4,0,2026-02-03 04:21:38,1.0.795460806
Gemini,good,2,0,2026-02-03 04:21:27,1.0.795460806
Gemini,good,5,0,2026-02-03 04:21:03,1.0.795460806
Gemini,good,5,0,2026-02-03 04:19:28,1.0.741105040
Gemini,p*** star,1,0,2026-02-03 04:18:56,1.0.795460806
Gemini,excellent,5,0,2026-02-03 04:17:53,1.0.795460806
Gemini,it's amazing,5,0,2026-02-03 04:17:18,1.0.795460806
Gemini,5 Star,5,0,2026-02-03 04:16:26,1.0.795460806
Gemini,good 👍😊,5,0,2026-02-03 04:16:14,1.0.795460806
Gemini,👍👍👍 nice aap,5,0,2026-02-03 04:15:19,1.0.795460806
Gemini,good,5,0,2026-02-03 04:14:12,1.0.795460806
Gemini,good apk,5,0,2026-02-03 04:14:12,1.0.795460806
Gemini,great,5,0,2026-02-03 04:13:49,1.0.795460806
Gemini,I'm mad I can't even rate it a zero star NO AI!!!!!,1,0,2026-02-03 04:12:54,1.0.795460806
Gemini,ល្អណាស់អាចប្រើសម្រាប់និយាយលេងក៏បាន រៀនក៏បាន,5,0,2026-02-03 04:11:32,1.0.795460806
Gemini,very good ai aps,5,0,2026-02-03 04:11:27,1.0.795460806
Gemini,super duper apps,5,0,2026-02-03 04:11:02,1.0.741105040
Gemini,best,5,0,2026-02-03 04:10:55,1.0.795460806
Gemini,very good,5,0,2026-02-03 04:10:48,1.0.795460806
Gemini,I rate it 5 stars 🌟 🤩 ✨️ because it helps me with my hw and when I don't know a word means I ask it and tells me the answer so yeah what do u think guys its it bad is it good anyways byee have a nice day 😊 ☺️ 🙂,5,0,2026-02-03 04:10:47,1.0.795460806
Gemini,အရမ်းကောင်း,5,0,2026-02-03 04:10:43,1.0.795460806
Gemini,Very good as business assistant,5,0,2026-02-03 04:09:44,1.0.795460806
Gemini,nice Google gemina,5,0,2026-02-03 04:09:27,1.0.795460806
Gemini,happy,5,0,2026-02-03 04:09:20,1.0.795460806
Gemini,Good,5,0,2026-02-03 04:09:15,1.0.795460806
Gemini,good,4,0,2026-02-03 04:08:55,1.0.795460806
Gemini,nice,5,0,2026-02-03 04:08:29,1.0.795460806
Gemini,good,5,0,2026-02-03 04:07:11,
Gemini,l love this app,5,0,2026-02-03 04:06:52,1.0.795460806
Gemini,নাইছ,5,0,2026-02-03 04:06:43,1.0.795460806
Gemini,like,5,0,2026-02-03 04:05:17,1.0.795460806
Gemini,Better for All ❤️,5,0,2026-02-03 04:04:41,1.0.795460806
Gemini,super,5,0,2026-02-03 04:04:08,1.0.795460806
Gemini,This app is most useful as for my experience.,5,0,2026-02-03 04:04:03,1.0.795460806
Gemini,isko istemal Karen photo edit Karen aur sawal puche Hain bahut mast hai bhai,5,0,2026-02-03 04:03:22,1.0.795460806
Gemini,mast hai,4,0,2026-02-03 04:02:55,1.0.795460806
Gemini,best Ai,5,0,2026-02-03 04:02:53,
Gemini,not helpful at all when it comes to give information on how to take a screenshot using a Samsung Galaxy 25 ultra max.,1,0,2026-02-03 04:02:43,1.0.795460806
Gemini,good,1,0,2026-02-03 04:02:39,1.0.795460806
Gemini,amazing upgrades all the time 💯,5,0,2026-02-03 04:02:24,1.0.795460806
Gemini,good,2,0,2026-02-03 04:02:10,1.0.795460806
Gemini,good 👍 app,4,0,2026-02-03 04:02:07,1.0.795460806
Gemini,👍 nice,5,0,2026-02-03 04:00:31,1.0.795460806
Gemini,nice apps,5,0,2026-02-03 04:00:13,1.0.795460806
Gemini,I hate gemini not working 😔,1,0,2026-02-03 03:59:29,1.0.795460806
Gemini,good 👍,5,0,2026-02-03 03:58:45,1.0.795460806
Gemini,good,5,0,2026-02-03 03:58:24,1.0.795460806
Gemini,fast accurate enough at least better than most pilot engines,5,0,2026-02-03 03:58:15,1.0.795460806
Gemini,thank you,5,0,2026-02-03 03:58:03,1.0.795460806
Gemini,"why am I forced to use this at every opportunity? I no longer have the option to delete this app without root access, what a bad experience this is.",1,0,2026-02-03 03:58:01,
Gemini,ok,5,0,2026-02-03 03:57:57,1.0.795460806
Gemini,good,5,0,2026-02-03 03:57:39,1.0.795460806
Gemini,it's a good device,5,0,2026-02-03 03:57:22,1.0.795460806
Gemini,very good 👍,5,0,2026-02-03 03:56:22,1.0.795460806
Gemini,useless,1,0,2026-02-03 03:56:06,1.0.795460806
Gemini,Nice,4,0,2026-02-03 03:55:47,1.0.795460806
Gemini,great,5,0,2026-02-03 03:55:24,
Gemini,nice,5,0,2026-02-03 03:55:10,1.0.795460806
Gemini,fake😡,1,0,2026-02-03 03:55:09,1.0.795460806
Gemini,best wishes,5,0,2026-02-03 03:54:21,1.0.795460806
Gemini,good very,5,0,2026-02-03 03:54:02,1.0.686588308
Gemini,nice,3,0,2026-02-03 03:54:00,1.0.795460806
Gemini,love it,5,0,2026-02-03 03:53:59,1.0.795460806
Gemini,THIS APP IS VERY VERY VERY VERY GOOD BECAUSE THIS APP MEMORISE ANYTHING AND GOOD BEHAVIOR,5,0,2026-02-03 03:53:33,1.0.795460806
Gemini,good,3,0,2026-02-03 03:53:18,1.0.795460806
Gemini,Gemini AI. is my no one to get all my information I need for day to day knowledge . answering everything that I ask. all I have to do is be able to follow directions . I recommend Gemini to app. I have had no problems with the question being answered in a faster than normal time. .,5,0,2026-02-03 03:53:13,1.0.795460806
Gemini,extremely good answers all of my question helps me a lot,5,0,2026-02-03 03:51:14,1.0.795460806
Gemini,nice,5,0,2026-02-03 03:51:05,1.0.741105040
Gemini,good,5,0,2026-02-03 03:50:51,1.0.795460806
Gemini,wow sprbbb💛,5,0,2026-02-03 03:50:25,1.0.795460806
Gemini,i like,5,0,2026-02-03 03:49:55,1.0.795460806
Gemini,nice app,3,0,2026-02-03 03:49:54,1.0.795460806
Gemini,good,5,0,2026-02-03 03:49:48,1.0.795460806
Gemini,good,5,0,2026-02-03 03:49:31,1.0.795460806
Gemini,excellent,5,0,2026-02-03 03:48:39,1.0.795460806
Gemini,nice,5,0,2026-02-03 03:48:31,
Gemini,best,5,0,2026-02-03 03:48:27,1.0.795460806
Gemini,ভাল,5,0,2026-02-03 03:43:58,1.0.795460806
Gemini,it's work,4,0,2026-02-03 03:43:57,1.0.795460806
Gemini,very good,5,0,2026-02-03 03:43:53,1.0.795460806
Gemini,not giving correct reply,1,0,2026-02-03 03:43:46,1.0.795460806
Gemini,nice,5,0,2026-02-03 03:43:43,1.0.795460806
Gemini,Goooooood,5,0,2026-02-03 03:43:18,1.0.795460806
Gemini,nice help,1,0,2026-02-03 03:43:11,
Gemini,👍,5,0,2026-02-03 03:41:45,1.0.795460806
Gemini,its always fast and spot on,4,0,2026-02-03 03:41:26,
Gemini,ok,5,0,2026-02-03 03:41:18,1.0.795460806
Gemini,वेरी गुड 🙏🏻,4,0,2026-02-03 03:40:10,1.0.795460806
Gemini,mast ही,4,0,2026-02-03 03:39:39,1.0.795460806
Gemini,helps with everything,5,0,2026-02-03 03:38:46,1.0.795460806
Gemini,nice,5,0,2026-02-03 03:38:29,1.0.741105040
Gemini,Exllent,5,0,2026-02-03 03:38:19,1.0.795460806
Gemini,that is very very very good app I like this app and I want premium for free apk Because that is my lovely app thankyou very much ok can I go to use your app .,5,0,2026-02-03 03:37:52,1.0.795460806
Gemini,good,5,0,2026-02-03 03:37:47,1.0.795460806
Gemini,good,5,0,2026-02-03 03:36:24,1.0.795460806
Gemini,good,5,0,2026-02-03 03:35:42,1.0.795460806
Gemini,best,1,0,2026-02-03 03:35:12,1.0.795460806
Gemini,I wants to uninstall it,1,0,2026-02-03 03:34:55,1.0.795460806
Gemini,nice,5,0,2026-02-03 03:33:10,1.0.795460806
Gemini,mala he khup avadale,5,0,2026-02-03 03:32:39,1.0.795460806
Gemini,AGGRAVATING AS HELL!,1,0,2026-02-03 03:32:30,
Gemini,"Gemini is always helpful, and since one day she will be our all powerful, digital overlord, I would like to be on record as saying ""Gee, she's swell.",5,0,2026-02-03 03:32:05,1.0.795460806
Gemini,Helpful,5,0,2026-02-03 03:32:04,1.0.795460806
Gemini,if it's working in other languages like hingliah so it's incredible,3,0,2026-02-03 03:31:57,1.0.795460806
Gemini,good,5,0,2026-02-03 03:31:13,1.0.795460806
Gemini,One of the best thing ever happened to humanity.,5,0,2026-02-03 03:30:16,
Gemini,super,5,0,2026-02-03 03:29:14,1.0.795460806
Gemini,best,5,0,2026-02-03 03:29:13,1.0.795460806
Gemini,it's not doing anything,1,0,2026-02-03 03:28:13,1.0.795460806
Gemini,wow,5,0,2026-02-03 03:28:08,
Gemini,good,5,0,2026-02-03 03:27:58,1.0.795460806
Gemini,Excellent,5,0,2026-02-03 03:27:49,1.0.795460806
Gemini,good,5,0,2026-02-03 03:27:34,1.0.795460806
Gemini,This is the best AI in the world in my opinion. I just love Google and all of their apps.,5,0,2026-02-03 03:27:23,1.0.795460806
Gemini,wawww amazinggg better than chatgpt duhh.,5,0,2026-02-03 03:26:25,1.0.795460806
Gemini,thankyou,5,0,2026-02-03 03:26:15,1.0.795460806
Gemini,ok,3,0,2026-02-03 03:26:06,1.0.795460806
Gemini,it is very good application,5,0,2026-02-03 03:25:17,1.0.795460806
Gemini,best gimini work for AI future,5,0,2026-02-03 03:24:41,1.0.795460806
Gemini,nice app,5,0,2026-02-03 03:24:39,1.0.795460806
